Entry Date,Symbol,Quantity,Entry Price,Exit Date,Exit Price,Return,Return per Trade Day,Return (USD)
2023-02-10,SOL-USD,496.7682792502351,20.130109786987305,2023-02-13,20.79010009765625,1.075340767485398,1.075340767485398,327.86225095284004
2023-03-04,SOL-USD,476.9436192980372,20.96683883666992,2023-03-13,20.433712005615234,-0.2861777824726159,-0.2861777824726159,-254.27144034811585
2023-03-16,SOL-USD,506.8284198143417,19.73054313659668,2023-03-18,21.19590187072754,3.582000344364897,3.582000344364897,742.6854516806875
2023-03-19,SOL-USD,456.5500761035803,21.90340232849121,2023-03-20,22.176464080810547,1.238956773241452,1.238956773241452,124.66636380236982
2023-03-22,SOL-USD,465.5388169076416,21.48048591613769,2023-04-13,24.432308197021484,0.5852794168167619,0.5852794168167619,1374.1878523642551
2023-04-16,SOL-USD,394.2918054766528,25.361927032470703,2023-04-17,24.55884552001953,-3.217701810672163,-3.217701810672163,-316.64845948929354
2023-04-18,SOL-USD,402.37093463091657,24.852689743041992,2023-04-25,21.92725372314453,-1.7890808639519262,-1.7890808639519262,-1177.11042552909
2023-04-27,SOL-USD,447.6252777551527,22.34011459350586,2023-04-28,23.366287231445312,4.491034377949419,4.491034377949419,459.3408120823855
2023-05-02,SOL-USD,449.1358498709144,22.26497840881348,2023-05-03,22.218002319335938,-0.2112093487068586,-0.2112093487068586,-21.098645871106623
2023-05-05,SOL-USD,438.0947797092381,22.82611083984375,2023-05-06,21.974262237548828,-3.8033222779018985,-3.8033222779018985,-373.1904257680162
2023-05-07,SOL-USD,457.786819436905,21.84422874450684,2023-05-11,20.23488044738769,-1.9132221466385544,-1.9132221466385544,-736.7384383043706
2023-05-12,SOL-USD,478.19903367472034,20.911794662475582,2023-05-13,20.86876106262207,-0.2059982895130688,-0.2059982895130688,-20.57862586549576
2023-05-22,SOL-USD,511.7171563374151,19.54204559326172,2023-05-24,19.223663330078125,-0.8213171664998407,-0.8213171664998407,-162.92166634457908
2023-05-25,SOL-USD,519.1929518859623,19.260662078857425,2023-05-28,20.7985782623291,2.5606616656679053,2.5606616656679053,798.4752430498546
2023-06-08,SOL-USD,528.8354027446611,18.90947532653809,2023-07-14,26.7357177734375,0.9620479980050504,0.9620479980050504,4138.794076383414
2023-07-25,SOL-USD,429.5657812340102,23.279321670532227,2023-07-26,25.17705345153809,7.836751779510653,7.836751779510653,815.2006350803915
2023-08-03,SOL-USD,441.7732034615656,22.636049270629883,2023-08-07,23.068756103515625,0.4733854112118157,0.4733854112118157,191.15828372364265
2023-08-17,SOL-USD,460.6177725919388,21.70997428894043,2023-08-20,21.77327537536621,0.0970505986114536,0.0970505986114536,29.15760543209317
2023-09-11,SOL-USD,563.724351729038,17.739166259765625,2023-09-14,18.83830642700196,2.003913155980184,2.003913155980184,619.6120782346454
2023-09-18,SOL-USD,508.71827036098574,19.657245635986328,2023-09-19,20.03618812561035,1.9094039825777724,1.9094039825777724,192.774967887819
2023-10-28,SOL-USD,315.922642675359,31.653318405151367,2023-11-01,41.461544036865234,6.748083947473872,6.748083947473872,3098.6405615272374
